ID	ELEMENT SYMBOL	ENERGY	INTENSITY	ISOTOPE ABUNDANCE
681670010240	Er	555.861	7.411e-05	2.287e-01
681670010241	Er	556.569	3.369e-03	2.287e-01
681670010242	Er	557.080	7.546e-04	2.287e-01
681670010243	Er	559.508	1.590e-02	2.287e-01
681670010244	Er	568.826	8.085e-03	2.287e-01
681670010245	Er	571.395	4.379e-05	2.287e-01
681670010246	Er	572.082	1.011e-04	2.287e-01
681670010247	Er	577.691	4.918e-05	2.287e-01
681670010248	Er	580.177	3.706e-03	2.287e-01
681670010249	Er	582.565	3.706e-03	2.287e-01
681670010250	Er	583.466	1.213e-04	2.287e-01
681670010251	Er	585.077	9.433e-04	2.287e-01
681670010252	Er	587.248	3.099e-05	2.287e-01
681670010253	Er	589.926	2.830e-04	2.287e-01
681670010254	Er	590.421	1.415e-04	2.287e-01
681670010255	Er	591.383	6.064e-04	2.287e-01
681670010256	Er	597.342	2.156e-04	2.287e-01
681670010257	Er	601.606	4.716e-03	2.287e-01
681670010258	Er	609.149	2.089e-04	2.287e-01
681670010259	Er	611.871	6.738e-04	2.287e-01
681670010260	Er	613.953	7.277e-04	2.287e-01
681670010261	Er	614.990	2.628e-04	2.287e-01
681670010262	Er	616.826	1.078e-03	2.287e-01
681670010263	Er	620.000	2.560e-03	2.287e-01
681670010264	Er	620.593	3.706e-04	2.287e-01
681670010265	Er	622.058	2.965e-04	2.287e-01
681670010266	Er	623.992	2.156e-04	2.287e-01
681670010267	Er	626.080	3.301e-04	2.287e-01
681670010268	Er	627.107	1.078e-03	2.287e-01
681670010269	Er	629.236	1.213e-03	2.287e-01
681670010270	Er	629.380	4.649e-04	2.287e-01
681670010271	Er	629.725	6.064e-04	2.287e-01
681670010272	Er	631.705	5.323e-02	2.287e-01
681670010273	Er	638.711	7.007e-03	2.287e-01
681670010274	Er	639.345	3.571e-04	2.287e-01
681670010275	Er	640.610	1.819e-04	2.287e-01
681670010276	Er	642.312	2.291e-04	2.287e-01
681670010277	Er	642.647	2.291e-04	2.287e-01
681670010278	Er	643.187	2.223e-03	2.287e-01
681670010279	Er	644.279	2.089e-03	2.287e-01
681670010280	Er	645.181	1.482e-04	2.287e-01
681670010281	Er	645.760	6.468e-03	2.287e-01
681670010282	Er	645.912	2.291e-03	2.287e-01
681670010283	Er	647.354	3.234e-04	2.287e-01
681670010284	Er	649.096	1.482e-04	2.287e-01
681670010285	Er	654.038	3.099e-05	2.287e-01
681670010286	Er	654.800	3.908e-05	2.287e-01
681670010287	Er	658.315	1.617e-04	2.287e-01
681670010288	Er	660.881	1.887e-04	2.287e-01
681670010289	Er	661.527	6.131e-04	2.287e-01
681670010290	Er	666.104	7.411e-05	2.287e-01
681670010291	Er	669.184	3.908e-04	2.287e-01
681670010292	Er	669.357	1.887e-04	2.287e-01
681670010293	Er	669.835	1.954e-04	2.287e-01
681670010294	Er	671.577	5.660e-04	2.287e-01
681670010295	Er	671.967	2.628e-04	2.287e-01
681670010296	Er	673.655	3.773e-03	2.287e-01
681670010297	Er	675.940	9.433e-05	2.287e-01
681670010298	Er	679.162	2.695e-03	2.287e-01
681670010299	Er	684.652	1.887e-04	2.287e-01
681670010300	Er	685.728	2.628e-04	2.287e-01
681670010301	Er	687.302	6.401e-04	2.287e-01
681670010302	Er	688.503	1.145e-03	2.287e-01
681670010303	Er	688.776	1.819e-04	2.287e-01
681670010304	Er	690.491	5.660e-04	2.287e-01
681670010305	Er	695.010	8.759e-05	2.287e-01
681670010306	Er	696.203	1.819e-04	2.287e-01
681670010307	Er	699.909	1.011e-03	2.287e-01
681670010308	Er	702.559	8.085e-04	2.287e-01
681670010309	Er	702.904	1.954e-03	2.287e-01
681670010310	Er	711.661	2.156e-04	2.287e-01
681670010311	Er	712.065	6.536e-04	2.287e-01
681670010312	Er	713.244	4.649e-03	2.287e-01
681670010313	Er	715.161	1.294e-02	2.287e-01
681670010314	Er	718.544	1.145e-04	2.287e-01
681670010315	Er	719.131	1.145e-04	2.287e-01
681670010316	Er	719.546	7.344e-03	2.287e-01
681670010317	Er	720.385	1.038e-02	2.287e-01
681670010318	Er	721.773	2.628e-04	2.287e-01
681670010319	Er	724.429	3.234e-03	2.287e-01
681670010320	Er	726.092	6.738e-05	2.287e-01
681670010321	Er	728.953	1.617e-04	2.287e-01
681670010322	Er	730.658	7.816e-02	2.287e-01
681670010323	Er	733.192	1.011e-03	2.287e-01
681670010324	Er	736.568	1.213e-04	2.287e-01
681670010325	Er	737.664	8.085e-03	2.287e-01
681670010326	Er	741.365	4.528e-02	2.287e-01
681670010327	Er	745.305	7.411e-04	2.287e-01
681670010328	Er	748.280	9.096e-03	2.287e-01
681670010329	Er	755.700	1.617e-04	2.287e-01
681670010330	Er	757.751	1.415e-04	2.287e-01
681670010331	Er	759.330	9.433e-05	2.287e-01
681670010332	Er	760.479	1.145e-04	2.287e-01
681670010333	Er	761.088	1.954e-04	2.287e-01
681670010334	Er	762.715	8.759e-05	2.287e-01
681670010335	Er	768.373	5.390e-04	2.287e-01
681670010336	Er	775.362	1.887e-04	2.287e-01
681670010337	Er	779.806	1.348e-03	2.287e-01
681670010338	Er	790.014	4.582e-03	2.287e-01
681670010339	Er	792.009	1.819e-04	2.287e-01
681670010340	Er	798.894	1.469e-02	2.287e-01
681670010341	Er	807.328	1.684e-03	2.287e-01
681670010342	Er	808.927	5.457e-03	2.287e-01
681670010343	Er	811.050	1.159e-02	2.287e-01
681670010344	Er	812.289	9.433e-03	2.287e-01
681670010345	Er	813.579	5.390e-04	2.287e-01
681670010346	Er	815.989	2.863e-01	2.287e-01
681670010347	Er	821.168	4.177e-02	2.287e-01
681670010348	Er	823.381	9.028e-03	2.287e-01
681670010349	Er	825.727	5.997e-03	2.287e-01
681670010350	Er	829.948	2.776e-02	2.287e-01
681670010351	Er	832.063	1.887e-03	2.287e-01
681670010352	Er	832.376	1.482e-03	2.287e-01
681670010353	Er	833.314	3.032e-03	2.287e-01
681670010354	Er	835.104	1.887e-04	2.287e-01
681670010355	Er	840.890	1.415e-04	2.287e-01
681670010356	Er	843.825	1.213e-04	2.287e-01
681670010357	Er	844.596	7.411e-04	2.287e-01
681670010358	Er	853.481	5.053e-02	2.287e-01
681670010359	Er	858.059	3.504e-04	2.287e-01
681670010360	Er	862.350	7.816e-03	2.287e-01
681670010361	Er	862.891	7.411e-04	2.287e-01
681670010362	Er	865.332	6.064e-04	2.287e-01
681670010363	Er	867.017	7.075e-04	2.287e-01
681670010364	Er	876.942	6.738e-04	2.287e-01
681670010365	Er	884.206	3.167e-03	2.287e-01
681670010366	Er	888.998	8.759e-04	2.287e-01
681670010367	Er	898.242	8.759e-04	2.287e-01
681670010368	Er	899.650	2.089e-04	2.287e-01
681670010369	Er	900.209	8.759e-04	2.287e-01
681670010370	Er	905.613	8.759e-05	2.287e-01
681670010371	Er	907.912	1.213e-03	2.287e-01
681670010372	Er	909.460	1.213e-04	2.287e-01
681670010373	Er	909.610	1.078e-03	2.287e-01
681670010374	Er	914.942	4.710e-02	2.287e-01
681670010375	Er	920.753	6.738e-04	2.287e-01
681670010376	Er	925.765	9.433e-04	2.287e-01
681670010377	Er	928.933	1.044e-02	2.287e-01
681670010378	Er	932.266	5.592e-03	2.287e-01
681670010379	Er	938.343	1.415e-04	2.287e-01
681670010380	Er	943.880	1.078e-03	2.287e-01
681670010381	Er	944.770	2.291e-04	2.287e-01
681670010382	Er	952.557	4.716e-04	2.287e-01
681670010383	Er	955.343	2.493e-03	2.287e-01
681670010384	Er	961.876	2.897e-03	2.287e-01
681670010385	Er	965.933	5.592e-03	2.287e-01
681670010386	Er	973.694	3.571e-04	2.287e-01
681670010387	Er	974.393	3.504e-04	2.287e-01
681670010388	Er	976.495	8.085e-04	2.287e-01
681670010389	Er	979.996	2.223e-03	2.287e-01
681670010390	Er	982.623	2.291e-04	2.287e-01
681670010391	Er	984.100	1.887e-04	2.287e-01
681670010392	Er	986.413	5.660e-04	2.287e-01
681670010393	Er	986.794	9.433e-04	2.287e-01
681670010394	Er	991.428	8.287e-04	2.287e-01
681670010395	Er	995.378	7.411e-04	2.287e-01
681670010396	Er	995.420	1.011e-03	2.287e-01
681670010397	Er	997.301	3.975e-04	2.287e-01
681670010398	Er	999.815	6.670e-03	2.287e-01
681670010399	Er	1006.891	1.280e-03	2.287e-01
681670010400	Er	1007.730	7.411e-04	2.287e-01
681670010401	Er	1009.679	2.089e-03	2.287e-01
681670010402	Er	1012.181	9.567e-03	2.287e-01
681670010403	Er	1014.232	7.411e-04	2.287e-01
681670010404	Er	1018.101	1.954e-04	2.287e-01
681670010405	Er	1019.706	4.986e-04	2.287e-01
681670010406	Er	1020.523	5.794e-04	2.287e-01
681670010407	Er	1025.368	6.536e-03	2.287e-01
681670010408	Er	1027.182	3.908e-04	2.287e-01
681670010409	Er	1028.952	3.773e-04	2.287e-01
681670010410	Er	1034.592	4.379e-04	2.287e-01
681670010411	Er	1036.350	3.234e-04	2.287e-01
681670010412	Er	1039.160	3.234e-04	2.287e-01
681670010413	Er	1041.216	3.436e-04	2.287e-01
681670010414	Er	1042.970	2.089e-04	2.287e-01
681670010415	Er	1045.148	2.762e-04	2.287e-01
681670010416	Er	1051.947	4.043e-04	2.287e-01
681670010417	Er	1054.328	1.011e-03	2.287e-01
681670010418	Er	1061.166	6.536e-04	2.287e-01
681670010419	Er	1068.059	2.291e-03	2.287e-01
681670010420	Er	1071.926	1.617e-04	2.287e-01
681670010421	Er	1075.759	5.390e-04	2.287e-01
681670010422	Er	1076.512	1.213e-03	2.287e-01
681670010423	Er	1081.330	2.291e-04	2.287e-01
681670010424	Er	1086.601	5.390e-04	2.287e-01
681670010425	Er	1094.330	1.348e-03	2.287e-01
681670010426	Er	1100.270	1.617e-04	2.287e-01
681670010427	Er	1102.819	5.794e-04	2.287e-01
681670010428	Er	1105.231	2.830e-03	2.287e-01
681670010429	Er	1106.682	6.738e-04	2.287e-01
681670010430	Er	1107.528	3.099e-03	2.287e-01
681670010431	Er	1109.217	3.706e-04	2.287e-01
681670010432	Er	1113.850	1.213e-03	2.287e-01
681670010433	Er	1135.300	1.954e-04	2.287e-01
681670010434	Er	1137.351	1.482e-03	2.287e-01
681670010435	Er	1144.133	3.908e-03	2.287e-01
681670010436	Er	1147.004	6.199e-03	2.287e-01
681670010437	Er	1151.137	6.064e-04	2.287e-01
681670010438	Er	1155.531	8.085e-04	2.287e-01
681670010439	Er	1160.119	2.628e-03	2.287e-01
681670010440	Er	1165.710	4.716e-04	2.287e-01
681670010441	Er	1167.373	1.334e-02	2.287e-01
681670010442	Er	1172.141	4.043e-04	2.287e-01
681670010443	Er	1173.577	4.784e-03	2.287e-01
681670010444	Er	1174.770	7.411e-04	2.287e-01
681670010445	Er	1175.546	7.411e-04	2.287e-01
681670010446	Er	1176.140	1.887e-03	2.287e-01
681670010447	Er	1185.495	1.887e-03	2.287e-01
681670010448	Er	1191.986	3.773e-04	2.287e-01
681670010449	Er	1193.823	4.043e-04	2.287e-01
681670010450	Er	1196.464	5.525e-03	2.287e-01
681670010451	Er	1199.770	7.411e-04	2.287e-01
681670010452	Er	1201.771	2.695e-03	2.287e-01
681670010453	Er	1208.290	4.177e-04	2.287e-01
681670010454	Er	1208.597	4.177e-04	2.287e-01
681670010455	Er	1212.011	3.032e-03	2.287e-01
681670010456	Er	1218.680	6.738e-04	2.287e-01
681670010457	Er	1218.710	1.348e-03	2.287e-01
681670010458	Er	1222.889	1.348e-03	2.287e-01
681670010459	Er	1225.700	5.390e-05	2.287e-01
681670010460	Er	1229.045	4.245e-03	2.287e-01
681670010461	Er	1230.983	3.773e-04	2.287e-01
681670010462	Er	1234.743	2.762e-03	2.287e-01
681670010463	Er	1243.081	1.348e-03	2.287e-01
681670010464	Er	1246.573	8.085e-04	2.287e-01
681670010465	Er	1247.593	2.358e-04	2.287e-01
681670010466	Er	1259.281	1.348e-03	2.287e-01
681670010467	Er	1260.110	2.358e-03	2.287e-01
681670010468	Er	1267.945	9.433e-04	2.287e-01
681670010469	Er	1271.125	3.504e-03	2.287e-01
681670010470	Er	1273.722	1.415e-03	2.287e-01
681670010471	Er	1274.530	4.649e-03	2.287e-01
681670010472	Er	1275.220	1.684e-03	2.287e-01
681670010473	Er	1276.268	4.918e-03	2.287e-01
681670010474	Er	1277.463	1.482e-03	2.287e-01
681670010475	Er	1277.615	1.900e-02	2.287e-01
681670010476	Er	1279.088	6.536e-03	2.287e-01
681670010477	Er	1280.990	9.433e-04	2.287e-01
681670010478	Er	1284.150	6.738e-04	2.287e-01
681670010479	Er	1292.605	1.011e-03	2.287e-01
681670010480	Er	1294.160	1.954e-03	2.287e-01
681670010481	Er	1294.310	2.156e-03	2.287e-01
681670010482	Er	1297.400	7.411e-04	2.287e-01
681670010483	Er	1298.750	6.738e-04	2.287e-01
681670010484	Er	1303.505	2.762e-04	2.287e-01
681670010485	Er	1310.022	1.112e-02	2.287e-01
681670010486	Er	1317.690	4.716e-04	2.287e-01
681670010487	Er	1322.474	7.411e-04	2.287e-01
681670010488	Er	1323.927	1.139e-02	2.287e-01
681670010489	Er	1327.830	3.504e-04	2.287e-01
681670010490	Er	1331.287	9.163e-03	2.287e-01
681670010491	Er	1333.552	8.759e-04	2.287e-01
681670010492	Er	1333.590	9.433e-04	2.287e-01
681670010493	Er	1338.100	4.716e-04	2.287e-01
681670010494	Er	1341.500	1.011e-03	2.287e-01
681670010495	Er	1342.280	3.032e-03	2.287e-01
681670010496	Er	1351.656	1.307e-02	2.287e-01
681670010497	Er	1352.713	1.954e-03	2.287e-01
681670010498	Er	1353.805	3.773e-03	2.287e-01
681670010499	Er	1355.100	6.333e-03	2.287e-01
681670010500	Er	1358.891	3.167e-03	2.287e-01
681670010501	Er	1366.897	2.291e-03	2.287e-01
681670010502	Er	1372.020	1.684e-03	2.287e-01
681670010503	Er	1383.130	4.716e-04	2.287e-01
681670010504	Er	1392.181	8.557e-03	2.287e-01
681670010505	Er	1396.070	1.011e-03	2.287e-01
681670010506	Er	1398.040	1.752e-03	2.287e-01
681670010507	Er	1406.844	6.738e-04	2.287e-01
681670010508	Er	1407.610	2.291e-03	2.287e-01
681670010509	Er	1409.158	1.213e-03	2.287e-01
681670010510	Er	1413.329	3.504e-03	2.287e-01
681670010511	Er	1416.980	1.617e-03	2.287e-01
681670010512	Er	1426.780	4.043e-04	2.287e-01
681670010513	Er	1432.536	1.752e-03	2.287e-01
681670010514	Er	1433.690	1.415e-03	2.287e-01
681670010515	Er	1440.460	9.433e-04	2.287e-01
681670010516	Er	1441.323	2.291e-03	2.287e-01
681670010517	Er	1441.522	1.819e-03	2.287e-01
681670010518	Er	1444.000	4.043e-04	2.287e-01
681670010519	Er	1445.297	1.415e-03	2.287e-01
681670010520	Er	1449.437	1.011e-03	2.287e-01
681670010521	Er	1452.412	6.738e-04	2.287e-01
681670010522	Er	1456.420	1.011e-03	2.287e-01
681670010523	Er	1458.110	6.738e-04	2.287e-01
681670010524	Er	1460.920	7.411e-04	2.287e-01
681670010525	Er	1470.350	4.716e-04	2.287e-01
681670010526	Er	1472.592	8.759e-04	2.287e-01
681670010527	Er	1475.730	5.390e-05	2.287e-01
681670010528	Er	1481.469	9.433e-04	2.287e-01
681670010529	Er	1483.810	1.617e-03	2.287e-01
681670010530	Er	1486.787	1.415e-03	2.287e-01
681670010531	Er	1489.641	4.716e-04	2.287e-01
681670010532	Er	1489.810	4.043e-04	2.287e-01
681670010533	Er	1493.132	8.085e-04	2.287e-01
681670010534	Er	1496.990	4.716e-04	2.287e-01
681670010535	Er	1501.410	1.819e-03	2.287e-01
681670010536	Er	1502.770	1.684e-03	2.287e-01
681670010537	Er	1506.560	2.358e-03	2.287e-01
681670010538	Er	1511.360	2.695e-04	2.287e-01
681670010539	Er	1515.930	3.840e-03	2.287e-01
681670010540	Er	1515.948	4.851e-03	2.287e-01
681670010541	Er	1518.890	8.759e-04	2.287e-01
681670010542	Er	1524.062	7.411e-04	2.287e-01
681670010543	Er	1529.957	2.830e-04	2.287e-01
681670010544	Er	1531.826	2.830e-04	2.287e-01
681670010545	Er	1541.549	4.716e-04	2.287e-01
681670010546	Er	1542.704	5.390e-04	2.287e-01
681670010547	Er	1552.520	5.390e-04	2.287e-01
681670010548	Er	1559.870	2.089e-03	2.287e-01
681670010549	Er	1563.460	1.213e-03	2.287e-01
681670010550	Er	1569.330	1.819e-03	2.287e-01
681670010551	Er	1572.420	3.773e-04	2.287e-01
681670010552	Er	1575.250	4.716e-04	2.287e-01
681670010553	Er	1576.465	5.390e-04	2.287e-01
681670010554	Er	1576.550	1.145e-03	2.287e-01
681670010555	Er	1581.180	3.840e-03	2.287e-01
681670010556	Er	1582.760	8.759e-04	2.287e-01
681670010557	Er	1588.770	8.085e-04	2.287e-01
681670010558	Er	1604.582	4.716e-04	2.287e-01
681670010559	Er	1610.700	4.043e-04	2.287e-01
681670010560	Er	1617.850	1.280e-03	2.287e-01
681670010561	Er	1622.060	1.887e-04	2.287e-01
681670010562	Er	1636.336	1.145e-03	2.287e-01
681670010563	Er	1639.652	6.738e-04	2.287e-01
681670010564	Er	1649.803	3.908e-03	2.287e-01
681670010565	Er	1651.407	6.738e-04	2.287e-01
681670010566	Er	1656.875	7.411e-04	2.287e-01
681670010567	Er	1657.380	1.954e-03	2.287e-01
681670010568	Er	1663.390	4.716e-04	2.287e-01
681670010569	Er	1665.770	7.411e-04	2.287e-01
681670010570	Er	1673.356	1.819e-03	2.287e-01
681670010571	Er	1675.530	1.684e-03	2.287e-01
681670010572	Er	1678.300	1.954e-04	2.287e-01
681670010573	Er	1697.780	1.415e-03	2.287e-01
681670010574	Er	1706.299	2.358e-03	2.287e-01
681670010575	Er	1730.720	2.493e-03	2.287e-01
681670010576	Er	1738.383	2.897e-03	2.287e-01
681670010577	Er	1753.730	1.011e-03	2.287e-01
681670010578	Er	1758.231	1.954e-03	2.287e-01
681670010579	Er	1762.320	1.617e-03	2.287e-01
681670010580	Er	1767.000	6.131e-03	2.287e-01
681670010581	Er	1768.542	2.089e-03	2.287e-01
681670010582	Er	1786.102	8.759e-04	2.287e-01
681670010583	Er	1813.286	3.436e-03	2.287e-01
681670010584	Er	1816.357	2.493e-03	2.287e-01
681670010585	Er	1833.472	3.571e-03	2.287e-01
681670010586	Er	1834.085	9.770e-03	2.287e-01
681670010587	Er	1835.690	4.379e-03	2.287e-01
681670010588	Er	1844.903	2.560e-03	2.287e-01
681670010589	Er	1848.345	2.291e-03	2.287e-01
681670010590	Er	1850.576	2.628e-03	2.287e-01
681670010591	Er	1865.142	3.436e-03	2.287e-01
681670010592	Er	1872.980	1.011e-03	2.287e-01
681670010593	Er	1876.570	8.759e-04	2.287e-01
681670010594	Er	1891.060	4.043e-04	2.287e-01
681670010595	Er	1892.496	2.493e-03	2.287e-01
681670010596	Er	1915.003	3.167e-03	2.287e-01
681670010597	Er	1920.989	2.628e-03	2.287e-01
681670010598	Er	1922.639	3.706e-03	2.287e-01
681670010599	Er	1922.666	2.560e-03	2.287e-01
681670010600	Er	1924.305	2.089e-03	2.287e-01
681670010601	Er	1930.379	1.617e-03	2.287e-01
681670010602	Er	1936.578	3.032e-03	2.287e-01
681670010603	Er	1942.513	5.929e-03	2.287e-01
681670010604	Er	1951.280	5.390e-04	2.287e-01
681670010605	Er	1965.690	6.738e-04	2.287e-01
681670010606	Er	1975.860	8.759e-04	2.287e-01
681670010607	Er	1979.425	1.348e-03	2.287e-01
681670010608	Er	1998.520	2.695e-04	2.287e-01
681670010609	Er	2000.639	6.738e-04	2.287e-01
681670010610	Er	2009.488	9.433e-04	2.287e-01
681670010611	Er	2012.820	4.716e-04	2.287e-01
681670010612	Er	2046.970	3.773e-03	2.287e-01
681670010613	Er	2057.260	6.738e-04	2.287e-01
681670010614	Er	2081.137	2.830e-04	2.287e-01
681670010615	Er	2108.758	1.011e-03	2.287e-01
681670010616	Er	2129.490	5.390e-04	2.287e-01
681670010617	Er	2133.736	1.415e-03	2.287e-01
681670010618	Er	2137.060	9.433e-04	2.287e-01
681670010619	Er	2163.707	1.954e-03	2.287e-01
681670010620	Er	2177.778	7.411e-04	2.287e-01
681670010621	Er	2191.570	1.617e-03	2.287e-01
681670010622	Er	2214.460	1.213e-03	2.287e-01
681670010623	Er	2220.470	8.759e-04	2.287e-01
681670010624	Er	2230.431	4.716e-04	2.287e-01
681670010625	Er	2283.170	4.043e-04	2.287e-01
681670010626	Er	2285.520	6.738e-04	2.287e-01
681670010627	Er	2297.470	1.887e-03	2.287e-01
681670010628	Er	2302.769	1.550e-03	2.287e-01
681670010629	Er	2312.890	2.223e-03	2.287e-01
681670010630	Er	2313.780	1.348e-03	2.287e-01
681670010631	Er	2322.540	9.433e-04	2.287e-01
681670010632	Er	2345.939	1.819e-03	2.287e-01
681670010633	Er	2365.330	1.213e-03	2.287e-01
681670010634	Er	2382.571	5.390e-04	2.287e-01
681670010635	Er	2393.580	7.411e-04	2.287e-01
681670010636	Er	2398.740	1.415e-03	2.287e-01
681670010637	Er	2402.340	7.411e-04	2.287e-01
681670010638	Er	2404.750	7.411e-04	2.287e-01
681670010639	Er	2414.713	7.411e-04	2.287e-01
681670010640	Er	2421.860	1.482e-03	2.287e-01
681670010641	Er	2425.741	1.348e-03	2.287e-01
681670010642	Er	2522.760	3.975e-03	2.287e-01
681670010643	Er	4628.700	6.872e-03	2.287e-01
681670010644	Er	4633.800	1.213e-03	2.287e-01
681670010645	Er	4639.400	3.301e-03	2.287e-01
681670010646	Er	4643.400	1.145e-02	2.287e-01
681670010647	Er	4647.400	5.862e-03	2.287e-01
681670010648	Er	4653.200	7.950e-03	2.287e-01
681670010649	Er	4659.900	1.011e-03	2.287e-01
681670010650	Er	4665.400	1.415e-03	2.287e-01
681670010651	Er	4671.400	6.401e-03	2.287e-01
681670010652	Er	4683.600	6.603e-04	2.287e-01
681670010653	Er	4688.800	1.078e-03	2.287e-01
681670010654	Er	4693.300	1.482e-03	2.287e-01
681670010655	Er	4702.500	2.560e-03	2.287e-01
681670010656	Er	4707.800	3.301e-03	2.287e-01
681670010657	Er	4715.400	6.603e-03	2.287e-01
681670010658	Er	4721.700	3.234e-03	2.287e-01
681670010659	Er	4729.200	1.684e-03	2.287e-01
681670010660	Er	4737.600	1.213e-03	2.287e-01
681670010661	Er	4740.900	2.560e-03	2.287e-01
681670010662	Er	4745.400	8.759e-03	2.287e-01
681670010663	Er	4752.200	3.908e-03	2.287e-01
681670010664	Er	4759.500	4.986e-03	2.287e-01
681670010665	Er	4769.600	1.954e-03	2.287e-01
681670010666	Er	4773.200	1.415e-03	2.287e-01
681670010667	Er	4780.000	1.550e-03	2.287e-01
681670010668	Er	4787.400	1.617e-03	2.287e-01
681670010669	Er	4792.100	1.887e-03	2.287e-01
681670010670	Er	4798.800	1.415e-03	2.287e-01
681670010671	Er	4800.760	9.433e-03	2.287e-01
681670010672	Er	4812.300	3.099e-04	2.287e-01
681670010673	Er	4820.600	3.369e-04	2.287e-01
681670010674	Er	4828.400	2.358e-03	2.287e-01
681670010675	Er	4838.200	1.550e-03	2.287e-01
681670010676	Er	4842.300	8.759e-04	2.287e-01
681670010677	Er	4851.400	2.358e-03	2.287e-01
681670010678	Er	4863.600	1.819e-03	2.287e-01
681670010679	Er	4869.700	2.426e-03	2.287e-01
681670010680	Er	4874.700	1.887e-03	2.287e-01
681670010681	Er	4881.100	2.089e-03	2.287e-01
681670010682	Er	4890.800	1.887e-03	2.287e-01
681670010683	Er	4896.400	1.415e-03	2.287e-01
681670010684	Er	4900.100	5.188e-04	2.287e-01
681670010685	Er	4916.700	1.684e-03	2.287e-01
681670010686	Er	4921.420	4.110e-03	2.287e-01
681670010687	Er	4928.100	3.436e-04	2.287e-01
681670010688	Er	4951.700	1.011e-03	2.287e-01
681670010689	Er	4960.400	1.482e-03	2.287e-01
681670010690	Er	4964.900	1.617e-03	2.287e-01
681670010691	Er	4980.500	1.954e-03	2.287e-01
681670010692	Er	4984.500	1.684e-03	2.287e-01
681670010693	Er	4993.800	2.830e-03	2.287e-01
681670010694	Er	5001.790	5.929e-03	2.287e-01
681670010695	Er	5006.400	3.504e-04	2.287e-01
681670010696	Er	5019.400	8.759e-04	2.287e-01
681670010697	Er	5024.800	1.213e-03	2.287e-01
681670010698	Er	5031.730	5.660e-03	2.287e-01
681670010699	Er	5037.900	2.358e-03	2.287e-01
681670010700	Er	5043.100	2.560e-03	2.287e-01
681670010701	Er	5058.100	7.411e-04	2.287e-01
681670010702	Er	5070.750	1.348e-03	2.287e-01
681670010703	Er	5082.400	1.213e-03	2.287e-01
681670010704	Er	5087.600	2.291e-03	2.287e-01
681670010705	Er	5098.300	2.560e-03	2.287e-01
681670010706	Er	5107.990	9.433e-04	2.287e-01
681670010707	Er	5111.090	3.301e-03	2.287e-01
681670010708	Er	5114.200	6.872e-03	2.287e-01
681670010709	Er	5119.400	3.706e-03	2.287e-01
681670010710	Er	5126.900	5.929e-04	2.287e-01
681670010711	Er	5142.430	4.716e-04	2.287e-01
681670010712	Er	5169.820	3.773e-03	2.287e-01
681670010713	Er	5185.100	1.011e-03	2.287e-01
681670010714	Er	5192.500	1.415e-03	2.287e-01
681670010715	Er	5200.000	4.514e-03	2.287e-01
681670010716	Er	5207.800	1.954e-03	2.287e-01
681670010717	Er	5213.150	9.433e-03	2.287e-01
681670010718	Er	5218.700	3.234e-03	2.287e-01
681670010719	Er	5233.300	1.482e-03	2.287e-01
681670010720	Er	5244.780	1.684e-03	2.287e-01
681670010721	Er	5254.400	2.358e-03	2.287e-01
681670010722	Er	5257.720	2.291e-03	2.287e-01
681670010723	Er	5272.200	1.684e-03	2.287e-01
681670010724	Er	5276.830	1.617e-03	2.287e-01
681670010725	Er	5286.790	2.628e-03	2.287e-01
681670010726	Er	5292.800	4.245e-03	2.287e-01
681670010727	Er	5297.190	4.043e-03	2.287e-01
681670010728	Er	5302.600	4.043e-04	2.287e-01
681670010729	Er	5315.690	5.390e-04	2.287e-01
681670010730	Er	5320.190	2.560e-03	2.287e-01
